Frame,FrameTime_ms,Cubes
4334,3.1018,5
4335,3.0511,5
4336,3.4354,5
4337,3.1375,5
4338,3.0679,5
4339,3.0705,5
4340,3.0704,5
4341,3.0902,5
4342,3.5388,5
4343,3.2024,5
4344,3.0689,5
4345,3.0784,5
4346,3.0836,5
4347,3.4297,5
4348,3.2634,5
4349,3.0257,5
4350,3.0805,5
4351,3.0647,5
4352,3.4645,5
4353,3.2127,5
4354,3.0636,5
4355,3.0721,5
4356,3.0688,5
4357,3.4455,5
4358,3.1259,5
4359,3.0639,5
4360,3.1019,5
4361,3.0429,5
4362,3.0981,5
4363,3.4694,5
4364,3.2044,5
4365,3.0726,5
4366,3.0838,5
4367,3.0631,5
4368,3.4506,5
4369,3.139,5
4370,3.0572,5
4371,3.0876,5
4372,3.0644,5
4373,3.4526,5
4374,3.2357,5
4375,3.0637,5
4376,3.0748,5
4377,3.0564,5
4378,3.5348,5
4379,3.1925,5
4380,3.0641,5
4381,3.0734,5
4382,3.0753,5
4383,3.0842,5
4384,3.5235,5
4385,3.2236,5
4386,3.0572,5
4387,3.0819,5
4388,3.0598,5
4389,3.4513,5
4390,3.2489,5
4391,3.0386,5
4392,3.0875,5
4393,3.0702,5
4394,3.4159,5
4395,3.1606,5
4396,3.0853,5
4397,3.0499,5
4398,3.0797,5
4399,3.4182,5
4400,3.2152,5
4401,3.0647,5
4402,3.1021,5
4403,3.0824,5
4404,3.0973,5
4405,3.421,5
4406,3.2078,5
4407,3.0914,5
4408,3.1002,5
4409,3.0702,5
4410,3.4736,5
4411,3.2495,5
4412,3.092,5
4413,3.0837,5
4414,3.0627,5
4415,3.496,5
4416,3.2523,5
4417,3.0691,5
4418,3.0743,5
4419,3.0646,5
4420,3.4825,5
4421,3.2576,5
4422,3.0583,5
4423,3.0886,5
4424,3.0785,5
4425,3.1269,5
4426,3.489,5
4427,3.2746,5
4428,3.0713,5
4429,3.0749,5
4430,3.0771,5
4431,3.5446,5
4432,3.2483,5
4433,3.0642,5
4434,3.0884,5
4435,3.0639,5
4436,3.5059,5
4437,3.2219,5
4438,3.0594,5
4439,3.0835,5
4440,3.0708,5
4441,3.5013,5
4442,3.1987,5
4443,3.0726,5
4444,3.076,5
4445,3.0813,5
4446,3.4519,5
4447,3.2821,5
4448,3.0339,5
4449,3.0755,5
4450,3.0929,5
4451,3.1007,5
4452,3.4434,5
4453,3.2527,5
4454,3.0867,5
4455,3.0576,5
4456,3.0725,5
4457,3.5106,5
4458,3.181,5
4459,3.07,5
4460,3.0738,5
4461,3.0814,5
4462,3.4847,5
4463,3.2204,5
4464,3.0808,5
4465,3.1013,5
4466,3.0464,5
4467,3.452,5
4468,3.2149,5
4469,3.0735,5
4470,3.0756,5
4471,3.0725,5
4472,3.07,5
4473,3.4755,5
4474,3.2213,5
4475,3.0971,5
4476,3.0634,5
4477,3.0792,5
4478,3.4431,5
4479,3.22,5
4480,3.0941,5
4481,3.0692,5
4482,3.0848,5
4483,3.474,5
4484,3.2173,5
4485,3.0882,5
4486,3.0615,5
4487,3.0809,5
4488,3.5026,5
4489,3.2319,5
4490,3.0834,5
4491,3.0572,5
4492,3.0805,5
4493,3.1056,5
4494,3.3958,5
4495,3.0592,5
4496,3.0765,5
4497,3.0858,5
4498,3.0643,5
4499,3.497,5
4500,3.2326,5
4501,3.0687,5
4502,3.0887,5
4503,3.0684,5
4504,3.5174,5
4505,3.208,5
4506,3.0598,5
4507,3.0856,5
4508,3.0684,5
4509,3.5096,5
4510,3.2441,5
4511,3.0642,5
4512,3.0925,5
4513,3.0634,5
4514,3.1178,5
4515,3.5125,5
4516,3.2422,5
4517,3.059,5
4518,3.067,5
4519,3.0836,5
4520,3.4596,5
4521,3.2209,5
4522,3.0725,5
4523,3.0768,5
4524,3.0812,5
4525,3.5231,5
4526,3.1945,5
4527,3.0747,5
4528,3.0772,5
4529,3.0883,5
4530,3.5116,5
4531,3.1939,5
4532,3.1078,5
4533,3.0294,5
4534,3.1056,5
4535,3.4315,5
4536,3.6658,5
4537,2.6846,5
